8071	折れ線 グラフ 描画 し その 色 ディープスカイブルー する	plt.plot(データ列, データ列2, color='deepskyblue')
8072	折れ線 グラフ 描画 し その 色 シャルトリューズ 設定 する	plt.plot(データ列, データ列2, color='chartreuse')
8073	配列 リスト 散布 図 バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='x')
8074	双方向 キュー 末尾 イテラブル 各 値 追加 する	deq.extend(iterable)
8075	整数 進 文字 列 使う	oct(n)[2:]
8076	列 重複 コンビネーション 得る	itertools.combinations_with_replacement(iterable, n)
8077	線 グラフ 描画 し 色 黄色 変更 する	plt.plot(データ列, データ列2, color='yellow')
8078	オプション インディアン レッド 色 使う	color = 'indianred'
8079	数列 リスト 破線 グラフ 描い 色 色 差別 ない 変更 する	plt.plot(xdata, ydata, linestyle='dash', color='colorblind')
8080	全て 空白 文字	string.whitespace
8081	散布 図 左 三 角 マーカー 使う	plt.plot(xdata, ydata, marker='<')
8082	データ フレーム カラム 曜日 名前	df[col].dt.weekday_name
8083	逆順 双方向 キュー	reversed(deq)
8084	変数 マイナス 無限 大 近づく 時 数値 極限 値 計算 する	sympy.limit(e, z, -oo)
8085	文字 列 セパレータ 分割 する	s.split(sub)
8086	辞書 値 列挙 する	aDict.values()
8087	絶対 値 求める	abs(x)
8088	データ フレーム リスト 列 正規 表現 まとめ 置き換える	df[aList].replace(pattern, repl, regex=True)
8089	データ フレーム 中 列 列 重複 見る	df.duplicated(subset=[column, column2])
8090	文字 列 文字 列 辞書 順 前 調べる	s < s2
8091	配列 合計	np.sum(aArray)
8092	複素数	complex(x, y)
8093	現在 文字 列 フォーマット し 文字 列 変換 する	"datetime.datetime.today().strftime(""%d/%m/%y"")"
8094	組 合計	sum(aTuple)
8095	オプション アクア 色 使う	color = 'aqua'
8096	リスト 軸 リスト 座標 大き さ 散布 図 描画 する	plt.scatter(xdata, ydata, s=n)
8097	リスト 中 最大 値	max(aList)
8098	文字 列 組 要素 テスト する	element in aTuple
8099	グラフ 描画 パステル 調 カラー パレット 使う	sns.set(pallete='pastel')
8100	つ データ フレーム 列 キー し 内部 結合 する	pd.merge(df, df2, on=column, how='inner')
8101	データ フレーム 大きい 順 列 名 リスト ソート する	df.sort_values(by=column, ascending=False)
8102	データ 列 リスト 散布 図 黒い クロス マーカー 描画 する	plt.plot(xdata, ydata, marker='x', c='k')
8103	グラフ 描画 色 差別 ない カラー パレット 使う	sns.set(pallete='colorblind')
8104	実数 三 乗	x ** 3
8105	日付 時刻 データ 週間 前 戻す	aDatetime - datetime.timedelta(weeks=n)
8106	線 グラフ 色 アクア 指定 する	plt.plot(データ列, データ列2, color='aqua')
8107	散布 図 大 バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='X')
8108	折れ線 グラフ 下 三角 マーカー 赤く する	plt.plot(データ列, データ列2, marker='v', markerfacecolor='r')
8109	オプション グラフ 色 変更 する	color = 'darkslategrey'
8110	線 グラフ 描画 し その 色 ターコイズ 設定 する	plt.plot(データ列, データ列2, color='turquoise')
8111	データ フレーム 列 正規 分布 どの 程度 尖っ いる 見る	df[col].skew()
8112	濃い グラフ 配列 リスト 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='deep', color=rgb)
8113	グラフ ポスター 用 設定 する	sns.set(context='poster')
8114	未満 または 以上 どう 確認 する	n < n2 or n >= n3
8115	複数 行 対応 パターン 事前 コンパイル する	re.compile(pattern, flag=re.MULTILINE)
8116	二 次元 リスト 転置 する	[list(x) for x in list(zip(*aList))]
8117	リスト データ 列 散布 図 描画 し マーカー 色 濃い 設定 する	plt.plot(xdata, ydata, c='deep')
8118	タプル 全て 真 調べる	all(aTuple)
8119	データ フレーム 中 文字 列 含ま れる	df.isin([value])
8120	フォーマット バイト 列 辞書 変換 する	json.loads(b.decode('unicode-escape'))
8121	データ フレーム 各 列 毎 グループ 化 し 列 合計 算出 する	df.groupby(column)[column2].sum()
8122	オプション パープル グラフ 色 設定 する	color = 'purple'
8123	文字 列 全て 数値 調べる	s.isnumeric()
8124	データ フレーム 列 位 丸め 整数 する	df[col].round(-2).astype(int)
8125	シーケンス 各 要素 適用 真 で あれ その 要素 出力 する	itertools.takewhile(predicateFunc, iterable)
8126	ヒストグラム 色 レモン シフォン 設定 する	plt.hist(データ列, color='lemonchiffon')
8127	文字 列 中 正規 表現 マッチ する 文字 列 探す	re.search(pattern, s)
8128	形式 文字 列 辞書 変換 する	json.loads(jsonString)
8129	データ フレーム 重複 残さ ず 消す	df.drop_duplicates(keep=False)
8130	データ フレーム 列 加え ワン ホット ベクトル 変換 する	pd.get_dummies(df[column], dummy_na=True)
8131	データ フレーム 列 で ない 行 フィルタ する	df[df[column] == x]
8132	オプション レモン シフォン 使う	color = 'lemonchiffon'
8133	棒グラフ 描画 し 中央 寄せ する	plt.bar(ラベル列, データ列, align='center')
8134	折れ線 グラフ 描画 し その 色 ミディアムターコイズ 設定 する	plt.plot(データ列, データ列2, color='mediumturquoise')
8135	オブジェクト リスト クラス インスタンス 調べる	isinstance(obj, list)
8136	割り切れる 調べる	n % 2 == 0
8137	組 どれ 調べる	n in aTuple
8138	ヒストグラム 描画 し その 色 アクア する	plt.hist(データ列, color='aqua')
8139	データ 列 ヒストグラム 可視 化 する	plt.hist(ds)
8140	イテラブル 文字 列 リスト 変換 し カンマ 連結 する	','.join(map(str, iterable))
8141	アリス ブルー 色 線 グラフ 描画 する	plt.plot(データ列, データ列2, color='aliceblue')
8142	直後 値 データ 列 欠損 値 埋める	ds.fillna(method='bfill')
8143	文字 列 空白 分割 する	s.split()
8144	カラー バー 横向き つける	plt.colorbar(orientation='horizontal')
8145	線 グラフ 描画 し その 色 クリムゾン 設定 する	plt.plot(データ列, データ列2, color='crimson')
8146	データ 列 タイム ゾーン 文字 列 設定 する	ds.tz_convert(s)
8147	データ フレーム リスト カラム 未 入力 値 平均 値 設定 する	df[aList].fillna(df[aList].mean())
8148	数列 淡い 色 ヒストグラム 描画 する	plt.hist(xdata, color='muted')
8149	データ フレーム 全体 降順 インデックス 並べる	df.sort_index(ascending=False)
8150	暗い 折れ線 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='dark', linewidth=n)
8151	データ フレーム 破壊 的 重複 し た 行 削除 する	df.drop_duplicates(inplace=True)
8152	オブジェクト 整数 クラス 調べる	isinstance(obj, int)
8153	折れ線 グラフ 色 インディアン レッド 設定 する	plt.plot(データ列, データ列2, color='indianred')
8154	ファイル パス 開い 追加 ストリーム 求める	open(filepath, mode='a')
8155	リスト イテラブル カラー コード 色 差別 ない グラフ 描画 する	plt.plot(xdata, ydata, linestyle='colorblind', color=rgb)
8156	実数 小数点 以下 丸める	round(x, n)
8157	折れ線 グラフ 描画 し その 色 ローン グリーン 指定 する	plt.plot(データ列, データ列2, color='lawngreen')
8158	モカシン 色 線 グラフ 描画 する	plt.plot(データ列, データ列2, color='moccasin')
8159	リスト 順番 付け する	enumerate(aList, start=n)
8160	ヒストグラム 描画 し その 色 ライト ブルー 指定 する	plt.hist(データ列, color='lightblue')
8161	データ フレーム 正規 分布 上下 広がり	df.skew()
8162	赤色 四角 マーカー 散布 図 描画 する	plt.plot(xdata, ydata, marker='s', c='r')
8163	線 グラフ 描画 し その 色 オールド レース 指定 する	plt.plot(データ列, データ列2, color='oldlace')
8164	カラー コード 三角 マーカー 散布 図 描画 する	plt.plot(xdata, ydata, marker='^', c=rgb)
8165	文字 列 部分 文字 列 全て 取り除く	s.replace(sub, '')
8166	文字 列 新しい 文字 列 使っ 置換 する	s.replace(sub, newsub)
8167	データ フレーム 相関 行列 ヒートマップ 描画 する	sns.heatmap(df.corr())
8168	データ フレーム 表示 する とき 表示 可能 な 最大 列 数 変更 する	pd.set_option('display.max_columns', n)
8169	行列 同じ 大き さ 空 配列 作成 する	np.empty_like(aArray)
8170	棒グラフ 描画 し 幅 設定 する	plt.bar(ラベル列, データ列, width=x)
8171	データ フレーム 列 中 文字 列 ある 調べる	df[col].isin([value])
8172	データ フレーム ファイル 付け 保存 する	df.to_csv(filename, encoding='utf_8_sig')
8173	折れ線 グラフ マーカー ダイアモンド 印 する	plt.plot(データ列, データ列2, marker='D')
8174	文字 列 中 大文字 小文字 無視 し 正規 表現 マッチ し た 全て 文字 列 リスト 変換 する	re.findall(pattern, s, flags=re.IGNORECASE)
8175	折れ線 グラフ 色 オレンジ レッド セット する	plt.plot(データ列, データ列2, color='orangered')
8176	折れ線 グラフ 色 フクシア 設定 する	plt.plot(データ列, データ列2, color='fuchsia')
8177	行列 各 要素 最大公約数	np.gcd(aArray, aArray2)
8178	数値 インテグラル 行う	sympy.integrate(e)
8179	配列 リスト 暗い 色 折れ線 グラフ 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linewidth=n, color='dark')
8180	ベクトル ユニーク な 要素 ごと 頻度	np.unique(aArray, return_counts=True)
8181	配列 リスト 散布 図 カラー コード 大 バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='X', c=rgb)
8182	折れ線 グラフ 色 レモン シフォン 設定 する	plt.plot(データ列, データ列2, color='lemonchiffon')
8183	変数 スワップ する	x, y = y, x
8184	二つ データ フレーム 異なる 列 キー 外部 結合 する	pd.merge(df, df2, left_on=column, right_on=column2, how='outer')
8185	変数 数値 積分 する	sympy.integrate(e, z)
8186	オプション コーンフラワーブルー 色 設定 する	color = 'cornflowerblue'
8187	リスト リスト 濃い グラフ 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='deep', color='r')
8188	リスト リスト 散布 図 大 バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='X')
8189	各 列 毎 データ フレーム グループ 化 し 列 分散 計算 する	df.groupby(column)[column2].var()
8190	折れ線 グラフ 色 ダークオーキッド 変更 する	plt.plot(データ列, データ列2, color='darkorchid')
8191	リスト リスト 散布 図 描画 し マーカー 四角 設定 する	plt.plot(xdata, ydata, marker='s')
8192	エポック 秒 日付 時刻 する	datetime.datetime.fromtimestamp(timestamp)
8193	実行 結果 黄色 表示 できる 文字 列 する	f'\033[33m{value}\033[0m'
8194	オプション パレットトルコイズ 色 用いる	color = 'paleturquoise'
8195	データ フレーム リスト カラム 中 ある 文字 列 文字 列 合計 数える	df[aList].isin([value, value2]).sum()
8196	値 黒色 プリント できる 文字 列 変換 する	f'\033[30m{value}\033[0m'
8197	折れ線 グラフ 大き さ マーカー 描画 する	plt.plot(データ列, データ列2, marker='^', markersize=n)
8198	プラットホーム ウィンドウズ どう 調べる	sys.platform.startswith('win32')
8199	ブランチドアーモンド ヒストグラム 色 設定 する	plt.hist(データ列, color='blanchedalmond')
8200	日付 データ 日付 データ 時間 差 秒 計算 する	(aDate - aDate2).total_seconds()//60
8201	フォーマット 文字 列 読み込む	json.loads(jsonString)
8202	折れ線 グラフ 右 三 角 マーカー 黒く する	plt.plot(データ列, データ列2, marker='>', markerfacecolor='k')
8203	データ フレーム カラム 百 位 丸め 整数 型 する	df[col].round(-2).astype(int)
8204	ヒストグラム 描画 し その 色 オールド レース 指定 する	plt.hist(データ列, color='oldlace')
8205	文字 列 両端 不要 な 空白 改行 取り除く	s.strip()
8206	折れ線 グラフ 描画 し その 色 アイボリー 指定 する	plt.plot(データ列, データ列2, color='ivory')
8207	データ フレーム リスト カラム 第 二 四 分 位 数	df[aList].median()
8208	リスト リスト 散布 図 黒い 三角 マーカー 描画 する	plt.plot(xdata, ydata, marker='^', c='k')
